,cap-shape,cap-surface,cap-color,bruises?,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
5744,2.0,3.0,0.0,1.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,5.0,5.0,4.0,3.0,1
5745,5.0,3.0,4.0,0.0,7.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,6.0,7.0,0.0,2.0,1.0,1.0,7.0,4.0,0.0,1
5746,2.0,3.0,9.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,6.0,4.0,0.0,2.0,1.0,3.0,1.0,4.0,4.0,1
5747,5.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,5.0,1
5748,3.0,0.0,1.0,0.0,5.0,2.0,2.0,1.0,10.0,0.0,0.0,2.0,0.0,7.0,4.0,0.0,2.0,1.0,1.0,7.0,4.0,2.0,0
5749,2.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,4.0,5.0,1
5750,2.0,2.0,8.0,1.0,2.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,4.0,1.0,1
5751,0.0,2.0,0.0,1.0,5.0,2.0,0.0,0.0,8.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,5.0,5.0,4.0,3.0,1
5752,0.0,2.0,5.0,1.0,5.0,2.0,0.0,0.0,8.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,5.0,5.0,4.0,1.0,1
5753,2.0,2.0,8.0,1.0,2.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,1.0,1
5754,5.0,3.0,4.0,1.0,5.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,2.0,7.0,2.0,0.0,2.0,2.0,1.0,7.0,1.0,6.0,0
5755,5.0,3.0,4.0,0.0,7.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,7.0,7.0,0.0,2.0,1.0,1.0,7.0,4.0,2.0,1
5756,5.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,1.0,3.0,1.0,4.0,1.0,1
5757,5.0,2.0,0.0,1.0,5.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,1.0,7.0,1.0,6.0,0
5758,5.0,3.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,7.0,7.0,0.0,2.0,1.0,1.0,7.0,4.0,2.0,1
5759,5.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,5.0,1
5760,2.0,2.0,5.0,1.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,5.0,5.0,4.0,1.0,1
5761,5.0,3.0,4.0,0.0,8.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,7.0,6.0,0.0,2.0,1.0,1.0,7.0,4.0,2.0,1
5762,5.0,2.0,8.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,4.0,5.0,1
5763,2.0,2.0,8.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,4.0,5.0,1
5764,2.0,3.0,6.0,0.0,5.0,2.0,0.0,1.0,9.0,0.0,0.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,2.0,1.0,5.0,0.0,0
5765,2.0,2.0,8.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,1.0,1
5766,2.0,2.0,8.0,1.0,2.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,5.0,1
5767,5.0,3.0,8.0,0.0,5.0,2.0,0.0,1.0,9.0,0.0,0.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,0
5768,5.0,3.0,4.0,0.0,7.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,6.0,0.0,2.0,1.0,1.0,7.0,4.0,0.0,1
5769,3.0,3.0,0.0,1.0,5.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,1.0,7.0,1.0,6.0,0
5770,5.0,3.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,7.0,0.0,2.0,1.0,1.0,7.0,4.0,0.0,1
5771,5.0,3.0,4.0,0.0,8.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,6.0,0.0,2.0,1.0,1.0,7.0,4.0,2.0,1
5772,5.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,5.0,1
5773,2.0,3.0,6.0,0.0,5.0,2.0,0.0,1.0,7.0,0.0,0.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,2.0,1.0,5.0,0.0,0
5774,0.0,2.0,5.0,1.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,5.0,5.0,4.0,1.0,1
5775,5.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,4.0,5.0,1
5776,2.0,3.0,1.0,0.0,5.0,2.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,2.0,1.0,1.0,7.0,4.0,2.0,0
5777,5.0,3.0,7.0,0.0,5.0,2.0,0.0,1.0,7.0,0.0,0.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,0
5778,5.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,4.0,5.0,1
5779,5.0,3.0,8.0,0.0,5.0,2.0,0.0,1.0,10.0,0.0,0.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,0
5780,5.0,3.0,4.0,0.0,8.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,6.0,0.0,2.0,1.0,1.0,7.0,4.0,2.0,1
5781,5.0,2.0,5.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,7.0,0.0,2.0,2.0,1.0,7.0,1.0,6.0,0
5782,2.0,2.0,5.0,1.0,5.0,2.0,0.0,0.0,8.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,5.0,5.0,4.0,3.0,1
5783,2.0,3.0,4.0,0.0,5.0,2.0,0.0,1.0,10.0,0.0,0.0,1.0,3.0,7.0,8.0,0.0,2.0,1.0,1.0,7.0,4.0,0.0,1
5784,2.0,3.0,9.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,2.0,1.0,3.0,1.0,5.0,4.0,1
5785,2.0,2.0,8.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,4.0,1.0,1
5786,5.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,4.0,1.0,1
5787,2.0,3.0,2.0,1.0,5.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,7.0,1.0,6.0,0
5788,2.0,2.0,0.0,1.0,5.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,5.0,5.0,4.0,1.0,1
5789,0.0,2.0,5.0,1.0,5.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,5.0,5.0,4.0,3.0,1
5790,5.0,3.0,4.0,0.0,7.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,6.0,0.0,2.0,1.0,1.0,7.0,4.0,2.0,1
5791,5.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,4.0,5.0,1
5792,5.0,3.0,9.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,2.0,1.0,3.0,1.0,5.0,4.0,1
5793,0.0,3.0,8.0,1.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,5.0,5.0,4.0,1.0,1
5794,2.0,3.0,4.0,0.0,5.0,2.0,2.0,1.0,10.0,0.0,0.0,2.0,0.0,7.0,4.0,0.0,2.0,1.0,1.0,7.0,4.0,2.0,0
5795,2.0,0.0,9.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,2.0,1.0,3.0,1.0,5.0,1.0,1
5796,2.0,3.0,9.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,2.0,1.0,3.0,1.0,4.0,4.0,1
5797,2.0,3.0,9.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,4.0,6.0,0.0,2.0,1.0,3.0,1.0,4.0,1.0,1
5798,5.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,5.0,1
5799,5.0,3.0,2.0,0.0,8.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,7.0,6.0,0.0,2.0,1.0,1.0,7.0,4.0,2.0,1
5800,5.0,3.0,9.0,0.0,5.0,2.0,0.0,1.0,10.0,0.0,0.0,1.0,3.0,7.0,8.0,0.0,2.0,1.0,1.0,7.0,4.0,0.0,1
5801,5.0,3.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,7.0,0.0,2.0,1.0,1.0,7.0,4.0,4.0,1
5802,2.0,2.0,8.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,1.0,1
5803,2.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,1.0,3.0,1.0,5.0,1.0,1
5804,2.0,0.0,4.0,0.0,5.0,2.0,2.0,1.0,10.0,0.0,0.0,2.0,2.0,7.0,4.0,0.0,2.0,1.0,1.0,7.0,4.0,2.0,0
5805,5.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,1.0,1
5806,2.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,4.0,5.0,1
5807,2.0,2.0,2.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,7.0,1.0,6.0,0
5808,5.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,5.0,1
5809,2.0,3.0,9.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,1.0,3.0,1.0,4.0,0.0,1
5810,5.0,3.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,6.0,0.0,2.0,1.0,1.0,7.0,4.0,0.0,1
5811,2.0,2.0,8.0,1.0,2.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,4.0,1.0,1
5812,2.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,1.0,1
5813,2.0,3.0,9.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,2.0,1.0,3.0,1.0,4.0,1.0,1
5814,2.0,0.0,1.0,0.0,5.0,2.0,2.0,1.0,10.0,0.0,0.0,2.0,2.0,7.0,4.0,0.0,2.0,1.0,1.0,7.0,4.0,2.0,0
5815,5.0,3.0,4.0,0.0,7.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,6.0,0.0,2.0,1.0,1.0,7.0,4.0,2.0,1
5816,3.0,3.0,2.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,7.0,2.0,0.0,2.0,2.0,1.0,7.0,1.0,6.0,0
5817,5.0,3.0,4.0,0.0,8.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,7.0,7.0,0.0,2.0,1.0,1.0,7.0,4.0,2.0,1
5818,2.0,2.0,8.0,1.0,2.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,1.0,1
5819,5.0,3.0,2.0,0.0,8.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,6.0,0.0,2.0,1.0,1.0,7.0,4.0,2.0,1
5820,5.0,2.0,4.0,1.0,5.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,7.0,1.0,6.0,0
5821,2.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,2.0,1.0,3.0,1.0,4.0,4.0,1
5822,5.0,2.0,8.0,1.0,2.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,4.0,5.0,1
5823,2.0,2.0,2.0,1.0,5.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,7.0,1.0,6.0,0
5824,2.0,3.0,9.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,2.0,1.0,3.0,1.0,4.0,0.0,1
5825,2.0,3.0,9.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,4.0,6.0,0.0,2.0,1.0,3.0,1.0,4.0,0.0,1
5826,2.0,3.0,2.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,7.0,0.0,2.0,2.0,1.0,7.0,1.0,6.0,0
5827,2.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,4.0,1.0,1
5828,3.0,2.0,4.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,7.0,0.0,2.0,2.0,1.0,7.0,1.0,6.0,0
5829,2.0,3.0,9.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0,1.0,3.0,1.0,5.0,0.0,1
5830,5.0,2.0,8.0,1.0,2.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,1.0,1
5831,5.0,3.0,4.0,0.0,7.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,6.0,0.0,2.0,1.0,1.0,7.0,4.0,4.0,1
5832,2.0,3.0,9.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,1.0,3.0,1.0,5.0,1.0,1
5833,2.0,3.0,8.0,1.0,5.0,2.0,0.0,0.0,8.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,5.0,5.0,4.0,1.0,1
5834,5.0,3.0,4.0,0.0,7.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,6.0,6.0,0.0,2.0,1.0,1.0,7.0,4.0,0.0,1
5835,2.0,3.0,8.0,0.0,5.0,2.0,0.0,1.0,10.0,0.0,0.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,0
5836,5.0,3.0,8.0,0.0,5.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,2.0,1.0,5.0,0.0,0
5837,5.0,3.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,6.0,7.0,0.0,2.0,1.0,1.0,7.0,4.0,4.0,1
5838,2.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,5.0,1
5839,5.0,3.0,7.0,0.0,5.0,2.0,0.0,1.0,10.0,0.0,0.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,0
5840,2.0,2.0,8.0,1.0,5.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,5.0,5.0,4.0,1.0,1
5841,5.0,3.0,9.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,2.0,1.0,3.0,1.0,4.0,0.0,1
5842,2.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,4.0,1.0,1
5843,2.0,3.0,9.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,6.0,4.0,0.0,2.0,1.0,3.0,1.0,5.0,4.0,1
5844,5.0,0.0,9.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,2.0,1.0,3.0,1.0,4.0,1.0,1
5845,2.0,3.0,9.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,6.0,4.0,0.0,2.0,1.0,3.0,1.0,5.0,0.0,1
5846,5.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,1.0,1
5847,2.0,3.0,6.0,0.0,5.0,2.0,0.0,1.0,9.0,0.0,0.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,0
5848,2.0,2.0,8.0,1.0,2.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,1.0,1
5849,3.0,2.0,4.0,1.0,5.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,7.0,1.0,6.0,0
5850,5.0,3.0,4.0,0.0,7.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,7.0,0.0,2.0,1.0,1.0,7.0,4.0,0.0,1
5851,5.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,1.0,1
5852,2.0,3.0,9.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,2.0,1.0,3.0,1.0,5.0,1.0,1
5853,0.0,2.0,8.0,1.0,5.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,5.0,5.0,4.0,3.0,1
5854,5.0,3.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,7.0,0.0,2.0,1.0,1.0,7.0,4.0,0.0,1
5855,0.0,2.0,0.0,1.0,5.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,5.0,5.0,4.0,3.0,1
5856,2.0,0.0,9.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,4.0,6.0,0.0,2.0,1.0,3.0,1.0,5.0,1.0,1
5857,5.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0,1.0,3.0,1.0,5.0,0.0,1
5858,5.0,3.0,2.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,1.0,7.0,1.0,6.0,0
5859,3.0,2.0,0.0,1.0,5.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,7.0,1.0,6.0,0
5860,5.0,3.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,6.0,7.0,0.0,2.0,1.0,1.0,7.0,4.0,2.0,1
5861,5.0,2.0,2.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,7.0,1.0,6.0,0
5862,2.0,2.0,0.0,1.0,5.0,2.0,0.0,0.0,8.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,5.0,5.0,4.0,3.0,1
5863,2.0,2.0,4.0,1.0,5.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,1.0,7.0,1.0,6.0,0
5864,5.0,3.0,2.0,0.0,8.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,6.0,0.0,2.0,1.0,1.0,7.0,4.0,4.0,1
5865,2.0,3.0,0.0,1.0,5.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,7.0,1.0,6.0,0
5866,5.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,10.0,1.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,5.0,1
5867,2.0,2.0,0.0,1.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,5.0,5.0,4.0,1.0,1
5868,5.0,3.0,4.0,0.0,7.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,7.0,0.0,2.0,1.0,1.0,7.0,4.0,2.0,1
5869,5.0,3.0,2.0,0.0,8.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,7.0,7.0,0.0,2.0,1.0,1.0,7.0,4.0,2.0,1
5870,2.0,3.0,9.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,5.0,1.0,1
5871,5.0,3.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,7.0,6.0,0.0,2.0,1.0,1.0,7.0,4.0,2.0,1
5872,5.0,3.0,4.0,0.0,7.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,6.0,0.0,2.0,1.0,1.0,7.0,4.0,0.0,1
5873,2.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,4.0,5.0,1
5874,5.0,3.0,5.0,1.0,5.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,2.0,2.0,7.0,0.0,2.0,2.0,1.0,7.0,1.0,6.0,0
5875,5.0,3.0,7.0,0.0,5.0,2.0,0.0,1.0,9.0,0.0,0.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,2.0,1.0,5.0,0.0,0
5876,2.0,3.0,9.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,2.0,1.0,3.0,1.0,5.0,4.0,1
5877,5.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,4.0,1.0,1
5878,5.0,3.0,4.0,0.0,7.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,7.0,6.0,0.0,2.0,1.0,1.0,7.0,4.0,2.0,1
5879,2.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,4.0,5.0,1
5880,5.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,4.0,1.0,1
5881,5.0,0.0,9.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,2.0,1.0,3.0,1.0,5.0,1.0,1
5882,0.0,2.0,8.0,1.0,5.0,2.0,0.0,0.0,8.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,2.0,5.0,5.0,4.0,1.0,1
5883,3.0,3.0,4.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,7.0,1.0,6.0,0
5884,5.0,3.0,2.0,0.0,8.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,7.0,0.0,2.0,1.0,1.0,7.0,4.0,0.0,1
5885,2.0,3.0,9.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,1.0,3.0,1.0,4.0,4.0,1
5886,5.0,3.0,0.0,1.0,5.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,2.0,2.0,7.0,0.0,2.0,2.0,1.0,7.0,1.0,6.0,0
5887,5.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,4.0,1.0,1
5888,2.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,4.0,5.0,1
5889,2.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,5.0,1.0,3.0,5.0,1
5890,2.0,3.0,9.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,5.0,0.0,1
5891,5.0,3.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,7.0,6.0,0.0,2.0,1.0,1.0,7.0,4.0,4.0,1
